,date,btc_price,eth_price,ltc_price,doge_price,dash_price,xmr_price,xrp_price
709,2017-04-21,1256.0,49.334,11.771,0.000453,72.449,20.444,0.0307
710,2017-04-20,1233.0,48.983,10.736,0.000459,72.371,20.772,0.029
711,2017-04-19,1217.0,50.411,10.773,0.000451,74.447,20.769,0.0334
712,2017-04-18,1218.0,49.473,11.112,0.000456,73.529,20.856,0.0338
713,2017-04-17,1190.0,48.276,12.158,0.000465,75.406,20.63,0.0333
714,2017-04-16,1188.0,48.559,11.687,0.000444,75.848,20.592,0.0337
715,2017-04-15,1188.0,47.995,11.691,0.000424,71.651,20.941,0.0337
716,2017-04-14,1185.0,48.027,11.382,0.000438,71.211,21.48,0.0347
717,2017-04-13,1191.0,48.586,11.255,0.000423,70.797,21.878,0.0342
718,2017-04-12,1218.0,44.199,11.202,0.0004,62.878,21.754,0.0332
719,2017-04-11,1213.0,43.8,9.75,0.000393,61.898,21.728,0.0336
720,2017-04-10,1208.0,43.354,9.549,0.000384,64.265,21.502,0.0343
721,2017-04-09,1194.0,43.766,10.017,0.000402,67.153,20.752,0.0341
722,2017-04-08,1188.0,44.484,10.683,0.00042,67.869,20.07,0.0353
723,2017-04-07,1189.0,42.999,10.455,0.000416,67.702,19.612,0.0311
724,2017-04-06,1164.0,44.224,11.59,0.000453,69.182,19.343,0.0361
725,2017-04-05,1128.0,45.921,9.796,0.000433,71.813,20.649,0.0382
726,2017-04-04,1142.0,43.534,9.001,0.000445,65.493,20.461,0.0315
727,2017-04-03,1132.0,45.616,8.626,0.000504,59.471,20.291,0.0556
728,2017-04-02,1090.0,49.819,7.821,0.000371,66.796,21.039,0.0219
729,2017-04-01,1083.0,50.256,7.126,0.000333,69.508,20.324,0.0226
730,2017-03-31,1057.0,50.224,6.888,0.000335,74.563,20.793,0.0142
731,2017-03-30,1037.0,52.798,6.149,0.000292,81.454,21.048,0.0104
732,2017-03-29,1036.0,52.247,4.236,0.000273,84.264,19.818,0.00971
733,2017-03-28,1045.0,49.857,4.191,0.000262,85.553,19.151,0.00928
734,2017-03-27,1003.0,50.511,4.123,0.000264,87.429,19.354,0.00959
735,2017-03-26,973.897,50.466,4.084,0.00029,93.027,20.064,0.00935
736,2017-03-25,934.795,50.562,4.083,0.000267,96.183,20.683,0.0104
737,2017-03-24,997.754,46.144,4.082,0.000261,102.169,21.545,0.00936
738,2017-03-23,1043.0,41.699,3.997,0.000236,100.345,21.225,0.00737
739,2017-03-22,1062.0,41.289,3.966,0.000237,99.039,21.374,0.00693
740,2017-03-21,1089.0,42.941,4.051,0.000237,98.857,21.799,0.00693
741,2017-03-20,1039.0,43.414,3.987,0.000228,106.246,23.442,0.00696
742,2017-03-19,1014.0,39.469,3.991,0.000221,105.96,22.469,0.00669
743,2017-03-18,1039.0,39.064,4.077,0.000213,103.23,20.452,0.00621
744,2017-03-17,1131.0,45.932,4.217,0.000221,90.993,22.723,0.00631
745,2017-03-16,1218.0,40.318,4.328,0.000233,89.851,21.566,0.0063
746,2017-03-15,1248.0,30.212,4.195,0.000238,93.178,18.111,0.00637
747,2017-03-14,1239.0,28.396,4.201,0.000244,78.292,17.646,0.00635
748,2017-03-13,1229.0,27.152,4.066,0.000241,76.919,17.819,0.00629
749,2017-03-12,1195.0,22.283,3.842,0.000209,72.464,15.741,0.00618
750,2017-03-11,1168.0,19.773,3.814,0.000205,60.442,13.629,0.0062
751,2017-03-10,1202.0,18.161,3.87,0.000207,52.14,12.969,0.00652
752,2017-03-09,1175.0,17.263,3.885,0.000208,46.945,12.884,0.00656
753,2017-03-08,1196.0,17.912,3.908,0.000207,44.104,13.225,0.00654
754,2017-03-07,1252.0,19.115,4.023,0.000209,46.099,14.541,0.00608
755,2017-03-06,1273.0,19.484,4.008,0.000211,45.308,15.324,0.00617
756,2017-03-05,1261.0,18.832,3.967,0.000208,42.415,14.302,0.00633
757,2017-03-04,1271.0,19.398,4.014,0.000209,46.502,13.894,0.00635
758,2017-03-03,1270.0,19.721,4.049,0.000208,44.731,13.736,0.0061
759,2017-03-02,1237.0,18.073,3.899,0.000204,47.738,12.598,0.00559
760,2017-03-01,1203.0,15.89,3.833,0.000202,37.589,12.558,0.00549
761,2017-02-28,1190.0,15.678,3.823,0.000203,30.329,11.844,0.0056
762,2017-02-27,1181.0,14.657,3.85,0.000209,28.274,12.051,0.00568
763,2017-02-26,1160.0,13.725,3.874,0.000204,27.29,11.92,0.00565
764,2017-02-25,1163.0,13.314,3.887,0.000205,25.652,11.942,0.00568
765,2017-02-24,1178.0,13.024,3.903,0.000208,26.568,12.116,0.00589
766,2017-02-23,1140.0,12.746,3.878,0.000201,23.642,12.81,0.00587
767,2017-02-22,1114.0,12.637,3.852,0.000205,21.699,12.334,0.00586
768,2017-02-21,1095.0,12.566,3.8,0.000205,21.29,12.171,0.00586
769,2017-02-20,1052.0,12.71,3.763,0.000206,22.044,12.48,0.00589
770,2017-02-19,1049.0,12.735,3.767,0.000206,22.462,13.186,0.0056
771,2017-02-18,1056.0,12.712,3.854,0.000201,20.738,13.363,0.00601
772,2017-02-17,1043.0,12.718,3.867,0.000207,19.662,13.224,0.00599
773,2017-02-16,1023.0,12.714,3.868,0.00021,19.612,13.203,0.00617
774,2017-02-15,1006.0,12.789,3.818,0.000208,18.837,13.339,0.00627
775,2017-02-14,1003.0,12.257,3.76,0.000207,17.172,12.392,0.00628
776,2017-02-13,994.654,11.231,3.743,0.000206,16.871,12.213,0.00629
777,2017-02-12,999.914,11.298,3.764,0.000205,16.948,12.282,0.00635
778,2017-02-11,1003.0,11.288,3.805,0.000207,16.985,12.212,0.00632
779,2017-02-10,973.244,10.999,3.742,0.000204,16.406,11.966,0.00625
780,2017-02-09,1020.0,11.084,3.839,0.000206,16.689,12.351,0.00646
781,2017-02-08,1049.0,11.313,3.946,0.000209,16.916,12.603,0.00645
782,2017-02-07,1038.0,11.358,3.952,0.000207,16.989,12.65,0.00646
783,2017-02-06,1017.0,11.208,3.944,0.000208,16.651,12.575,0.00645
784,2017-02-05,1016.0,11.177,3.949,0.000208,16.853,12.632,0.00652
785,2017-02-04,1014.0,11.214,3.973,0.00021,17.224,12.603,0.00647
786,2017-02-03,1009.0,10.728,4.013,0.000208,16.831,12.551,0.00648
787,2017-02-02,989.036,10.621,4.027,0.000212,16.001,13.207,0.00659
788,2017-02-01,969.061,10.624,4.036,0.000209,15.805,13.038,0.00627
789,2017-01-31,937.573,10.56,4.053,0.000209,15.915,12.972,0.00641
790,2017-01-30,915.703,10.46,3.893,0.000207,15.678,12.694,0.00641
791,2017-01-29,915.551,10.44,3.836,0.000207,15.229,12.669,0.00635
792,2017-01-28,916.865,10.475,3.841,0.000207,15.112,12.552,0.00639
793,2017-01-27,914.645,10.451,3.816,0.000207,15.15,11.858,0.00671
794,2017-01-26,903.996,10.496,3.756,0.000204,14.572,11.831,0.00649
795,2017-01-25,894.156,10.478,3.729,0.000202,14.082,11.716,0.00655
796,2017-01-24,906.179,10.597,3.79,0.000205,14.313,11.935,0.00667
797,2017-01-23,918.084,10.693,3.823,0.000208,15.045,12.123,0.0067
798,2017-01-22,920.879,10.772,3.859,0.000209,15.147,12.007,0.00674
799,2017-01-21,914.851,10.711,3.888,0.000209,15.011,11.993,0.00674
800,2017-01-20,892.331,10.511,3.876,0.00021,15.149,11.974,0.00707
801,2017-01-19,890.236,10.232,3.856,0.00021,14.629,11.971,0.00675
802,2017-01-18,882.986,10.177,3.871,0.000211,13.884,12.056,0.00668
803,2017-01-17,873.162,9.975,3.899,0.000213,13.722,11.363,0.0068
804,2017-01-16,825.861,9.605,3.873,0.000208,12.514,10.495,0.00682
805,2017-01-15,816.142,9.729,3.895,0.000209,12.29,10.49,0.00682
806,2017-01-14,825.581,9.608,3.929,0.000212,12.43,11.422,0.00672
807,2017-01-13,805.197,9.582,3.933,0.000212,12.12,11.61,0.00655
808,2017-01-12,781.292,9.503,3.914,0.000208,11.459,11.47,0.00657
809,2017-01-11,843.358,10.035,4.161,0.000217,11.837,12.421,0.0067
810,2017-01-10,899.089,10.397,4.441,0.000222,12.379,13.554,0.0062
811,2017-01-09,890.728,10.424,3.995,0.000221,12.422,13.076,0.00624
812,2017-01-08,908.784,9.985,3.939,0.000223,12.635,13.364,0.00636
813,2017-01-07,865.388,9.776,3.802,0.00022,11.949,12.87,0.00629
814,2017-01-06,927.984,10.007,4.01,0.000222,13.189,14.822,0.00623
815,2017-01-05,1045.0,10.479,4.404,0.000225,14.815,16.713,0.0065
816,2017-01-04,1075.0,10.44,4.585,0.000226,14.748,16.807,0.00642
817,2017-01-03,1017.0,8.811,4.525,0.00022,12.383,16.125,0.00632
818,2017-01-02,1010.0,8.182,4.539,0.000222,11.593,14.671,0.0064
819,2017-01-01,970.988,8.233,4.389,0.000224,11.356,13.532,0.00651
820,2016-12-31,952.778,7.995,4.307,0.000225,11.231,13.284,0.00639
821,2016-12-30,950.955,8.225,4.388,0.000226,11.048,12.739,0.00634
822,2016-12-29,965.624,8.096,4.502,0.000225,10.375,13.029,0.00618
823,2016-12-28,950.293,7.182,4.443,0.000221,10.082,13.233,0.00621
824,2016-12-27,911.027,7.16,4.283,0.000227,9.672,10.868,0.00632
825,2016-12-26,896.85,7.21,4.242,0.000229,9.96,9.863,0.00644
826,2016-12-25,871.821,7.192,4.217,0.000228,9.861,9.534,0.00638
827,2016-12-24,897.765,7.237,4.485,0.000232,9.755,9.542,0.00627
828,2016-12-23,894.707,7.324,3.895,0.000224,9.573,9.278,0.00639
829,2016-12-22,852.382,7.6,3.673,0.000222,9.698,8.64,0.00645
830,2016-12-21,811.021,7.725,3.647,0.00022,10.028,8.477,0.00649
831,2016-12-20,789.909,7.603,3.639,0.000217,10.304,8.523,0.00653
832,2016-12-19,789.416,7.712,3.653,0.000217,10.259,8.516,0.00657
833,2016-12-18,787.662,7.817,3.675,0.000216,9.725,8.531,0.00654
834,2016-12-17,786.632,7.626,3.642,0.000216,9.56,8.307,0.0067
835,2016-12-16,779.035,7.812,3.629,0.000215,9.534,8.43,0.00668
836,2016-12-15,776.708,7.954,3.628,0.000214,9.25,8.355,0.00668
837,2016-12-14,776.714,8.336,3.621,0.000214,9.245,8.282,0.00671
838,2016-12-13,777.648,8.376,3.639,0.000216,9.244,7.987,0.00677
839,2016-12-12,774.371,8.323,3.652,0.000222,9.311,7.902,0.00675
840,2016-12-11,767.304,8.172,3.64,0.000216,9.165,7.865,0.00681
841,2016-12-10,771.991,8.276,3.669,0.000213,8.801,7.866,0.00714
842,2016-12-09,768.494,8.348,3.684,0.000212,8.739,7.911,0.00712
843,2016-12-08,766.652,8.474,3.685,0.000212,8.678,7.823,0.00684
844,2016-12-07,760.565,7.739,3.57,0.00021,8.664,7.492,0.00663
845,2016-12-06,755.702,6.825,3.497,0.000209,8.553,7.488,0.00644
846,2016-12-05,754.931,7.221,3.58,0.00021,8.56,7.867,0.0065
847,2016-12-04,764.011,7.658,3.885,0.000211,8.742,8.19,0.00659
848,2016-12-03,764.483,7.867,3.891,0.000211,8.687,8.206,0.00667
849,2016-12-02,767.657,7.949,3.9,0.000212,8.685,8.157,0.00672
850,2016-12-01,747.59,8.433,3.873,0.000214,8.749,8.621,0.00672
851,2016-11-30,737.759,8.401,3.856,0.000212,8.823,7.798,0.00678
852,2016-11-29,732.374,8.207,3.846,0.000212,8.778,7.677,0.00703
853,2016-11-28,732.658,8.787,3.864,0.000216,9.023,7.911,0.00709
854,2016-11-27,732.631,9.068,3.862,0.000217,8.959,7.711,0.0074
855,2016-11-26,734.786,9.33,3.874,0.000218,8.925,7.549,0.0069
856,2016-11-25,734.983,9.372,3.88,0.000218,8.981,7.55,0.00695
857,2016-11-24,738.491,9.479,3.889,0.000214,8.788,7.941,0.00706
858,2016-11-23,742.446,9.81,3.892,0.000218,8.517,7.726,0.00742
859,2016-11-22,741.868,9.873,3.914,0.000219,8.646,7.436,0.00755
860,2016-11-21,734.423,9.56,3.912,0.000217,8.475,6.668,0.00762
861,2016-11-20,740.325,9.563,3.91,0.000214,8.398,6.576,0.0078
862,2016-11-19,747.646,9.607,3.919,0.000214,8.642,6.655,0.00777
863,2016-11-18,742.522,9.673,3.901,0.000216,8.927,6.812,0.00772
864,2016-11-17,742.568,9.966,3.91,0.000219,9.156,6.601,0.00785
865,2016-11-16,721.652,10.145,3.91,0.00022,9.384,6.983,0.00788
866,2016-11-15,709.94,10.049,3.891,0.00022,9.564,7.561,0.00811
867,2016-11-14,701.676,10.01,3.869,0.000222,9.62,7.626,0.00828
868,2016-11-13,696.136,10.066,3.762,0.00022,9.551,7.599,0.008
869,2016-11-12,708.542,10.105,3.773,0.000224,9.665,7.055,0.00807
870,2016-11-11,714.44,10.385,3.811,0.000227,9.588,6.18,0.00814
871,2016-11-10,714.235,10.553,3.817,0.000227,9.633,6.187,0.00807
872,2016-11-09,724.306,10.592,3.877,0.000229,9.719,6.025,0.00821
873,2016-11-08,705.761,10.823,3.844,0.000234,9.987,6.233,0.00813
874,2016-11-07,703.872,10.874,3.862,0.00024,9.543,5.365,0.00817
875,2016-11-06,708.671,10.979,3.897,0.000224,9.318,4.947,0.00823
876,2016-11-05,702.682,11.046,3.885,0.000223,9.149,4.895,0.00816
877,2016-11-04,698.792,10.953,3.874,0.000221,9.116,4.966,0.00806
878,2016-11-03,724.099,10.898,4.029,0.000218,9.084,4.847,0.00822
879,2016-11-02,724.827,10.876,4.072,0.00022,8.991,4.764,0.0081
880,2016-11-01,720.121,10.67,4.043,0.000219,9.006,4.949,0.00819
881,2016-10-31,698.831,11.137,3.988,0.000221,9.479,5.287,0.00806
882,2016-10-30,704.786,10.635,4.027,0.000221,9.041,5.151,0.00776
883,2016-10-29,705.335,10.646,4.02,0.000223,8.773,5.124,0.00814
884,2016-10-28,685.356,11.243,3.963,0.000217,9.398,6.094,0.00848
885,2016-10-27,682.275,11.404,3.991,0.000217,9.509,6.159,0.00881
886,2016-10-26,665.07,11.503,3.907,0.000218,9.275,6.05,0.00893
887,2016-10-25,654.64,11.517,3.874,0.00022,9.694,6.188,0.00907
888,2016-10-24,650.557,11.943,3.866,0.000219,9.893,6.463,0.00946
889,2016-10-23,653.664,11.985,3.872,0.00022,10.204,6.509,0.009
890,2016-10-22,641.524,12.053,3.842,0.00022,10.514,6.587,0.00902
891,2016-10-21,631.236,12.056,3.796,0.000219,10.576,6.602,0.00902
892,2016-10-20,628.962,12.077,3.793,0.000218,10.543,6.742,0.00862
893,2016-10-19,632.653,12.249,3.815,0.000219,10.224,6.646,0.00833
894,2016-10-18,637.034,12.449,3.84,0.000221,10.308,6.271,0.00804
895,2016-10-17,638.715,11.897,3.857,0.000221,10.634,6.075,0.00811
896,2016-10-16,639.793,11.937,3.879,0.000223,11.089,6.386,0.00816
897,2016-10-15,639.211,11.854,3.881,0.000224,11.367,6.712,0.00871
898,2016-10-14,636.521,11.93,3.879,0.000225,11.53,6.957,0.008
899,2016-10-13,635.764,11.925,3.873,0.000226,11.468,7.101,0.00794
900,2016-10-12,637.312,11.818,3.804,0.000227,11.548,7.344,0.00827
901,2016-10-11,631.621,11.93,3.813,0.000231,11.628,7.024,0.00799
902,2016-10-10,616.296,11.817,3.791,0.00023,11.618,7.204,0.0
903,2016-10-09,616.581,12.2,3.815,0.000231,11.678,7.078,0.00747
904,2016-10-08,617.237,12.264,3.837,0.000227,11.815,6.872,0.00727
905,2016-10-07,613.763,12.688,3.831,0.000226,11.919,7.028,0.00746
906,2016-10-06,611.072,12.876,3.818,0.000227,12.059,6.783,0.00739
907,2016-10-05,610.478,13.204,3.827,0.00023,11.965,7.117,0.00758
908,2016-10-04,609.337,13.366,3.821,0.000233,11.8,7.86,0.00805
909,2016-10-03,610.721,13.245,3.83,0.000234,11.968,8.108,0.00822
910,2016-10-02,610.758,13.176,3.831,0.00023,11.735,7.846,0.00815
911,2016-10-01,611.559,13.122,3.836,0.000231,11.906,7.569,0.00867
912,2016-09-30,604.894,13.165,3.825,0.000232,11.999,8.407,0.00912
913,2016-09-29,604.65,13.13,3.84,0.000227,11.721,8.92,0.00884
914,2016-09-28,604.801,13.258,3.842,0.000228,11.542,9.332,0.00835
915,2016-09-27,605.886,13.044,3.855,0.000229,11.475,9.382,0.00819
916,2016-09-26,604.645,12.901,3.836,0.000228,11.466,9.892,0.00839
917,2016-09-25,602.605,12.986,3.814,0.000226,11.547,10.446,0.00766
918,2016-09-24,603.368,13.024,3.823,0.000228,11.505,10.811,0.00728
919,2016-09-23,599.46,13.304,3.792,0.000226,11.571,10.438,0.00688
920,2016-09-22,597.849,13.125,3.775,0.00023,11.507,10.244,0.00697
921,2016-09-21,597.916,13.799,3.774,0.000229,11.398,10.509,0.00674
922,2016-09-20,608.701,13.683,3.824,0.000234,11.354,10.728,0.00685
923,2016-09-19,609.926,12.887,3.837,0.000236,11.491,9.637,0.00685
924,2016-09-18,607.971,12.777,3.821,0.000238,11.704,9.46,0.00691
925,2016-09-17,607.443,12.616,3.819,0.000246,11.787,9.293,0.00724
926,2016-09-16,608.348,12.209,3.823,0.000241,11.993,9.417,0.00792
927,2016-09-15,609.706,12.01,3.833,0.000229,12.541,10.189,0.00598
928,2016-09-14,610.447,11.933,3.839,0.000229,12.677,10.682,0.0059
929,2016-09-13,609.126,11.997,3.828,0.000228,12.274,10.408,0.0059
930,2016-09-12,607.225,11.78,3.828,0.000227,11.963,10.508,0.00587
931,2016-09-11,620.306,11.881,3.953,0.000231,11.354,11.752,0.00588
932,2016-09-10,623.902,11.676,3.976,0.000231,11.229,12.337,0.00587
933,2016-09-09,622.603,11.536,3.972,0.000231,11.28,12.965,0.00588
934,2016-09-08,621.285,11.454,3.985,0.00023,11.397,12.166,0.00593
935,2016-09-07,610.021,11.589,3.946,0.000228,11.017,12.085,0.00592
936,2016-09-06,606.793,11.571,3.941,0.000226,11.114,13.347,0.00592
937,2016-09-05,605.63,11.695,3.959,0.000226,11.393,13.241,0.00592
938,2016-09-04,604.208,11.669,3.949,0.000226,11.023,11.829,0.00592
939,2016-09-03,579.773,11.904,3.832,0.000223,11.23,12.276,0.00595
940,2016-09-02,573.174,12.061,3.815,0.000225,11.432,8.696,0.00598
941,2016-09-01,573.069,12.163,3.824,0.000225,11.605,8.335,0.00601
942,2016-08-31,574.462,11.34,3.788,0.000227,11.862,8.202,0.00603
943,2016-08-30,576.744,11.117,3.786,0.000224,11.63,8.494,0.00602
944,2016-08-29,574.891,10.963,3.769,0.000223,12.041,9.132,0.00595
945,2016-08-28,572.17,11.042,3.749,0.000225,12.573,7.332,0.00597
946,2016-08-27,574.184,11.219,3.784,0.000227,12.604,4.397,0.00601
947,2016-08-26,578.283,11.307,3.82,0.000229,12.523,4.284,0.00606
948,2016-08-25,575.66,11.177,3.817,0.000229,12.9,4.074,0.00606
949,2016-08-24,580.74,11.049,3.9,0.000226,13.216,4.62,0.00602
950,2016-08-23,584.169,11.064,3.817,0.000226,13.578,4.533,0.006
951,2016-08-22,582.629,11.197,3.619,0.000232,13.837,3.111,0.00604
952,2016-08-21,580.948,11.084,3.606,0.000236,13.341,2.489,0.00608
953,2016-08-20,577.708,11.089,3.607,0.000235,13.441,2.422,0.00611
954,2016-08-19,574.592,10.745,3.608,0.000239,13.904,2.213,0.00614
955,2016-08-18,573.871,10.87,3.615,0.000247,13.053,2.211,0.00606
956,2016-08-17,574.509,10.977,3.614,0.000251,12.568,2.182,0.00615
957,2016-08-16,571.996,11.137,3.6,0.00025,12.429,2.182,0.00611
958,2016-08-15,569.003,11.167,3.618,0.000242,13.583,2.073,0.00599
959,2016-08-14,576.272,11.451,3.674,0.00024,13.473,1.949,0.00604
960,2016-08-13,586.74,11.665,3.72,0.000238,12.656,1.983,0.00609
961,2016-08-12,586.987,11.803,3.727,0.000237,11.545,1.937,0.00614
962,2016-08-11,592.19,11.844,3.737,0.000239,10.63,1.974,0.00618
963,2016-08-10,589.594,12.174,3.755,0.00024,10.363,1.993,0.00617
964,2016-08-09,586.113,11.665,3.756,0.000236,10.358,1.966,0.00601
965,2016-08-08,589.032,10.952,3.774,0.000246,10.314,1.891,0.00607
966,2016-08-07,589.396,10.902,3.769,0.000246,10.423,1.908,0.0063
967,2016-08-06,575.443,10.696,3.737,0.000224,10.173,1.791,0.00638
968,2016-08-05,573.026,10.934,3.726,0.000216,9.583,1.807,0.00585
969,2016-08-04,572.822,10.705,3.743,0.000216,9.367,1.754,0.00574
970,2016-08-03,552.184,9.587,3.662,0.000212,9.244,1.538,0.00564
971,2016-08-02,595.245,10.193,3.743,0.000218,9.75,1.67,0.00589
972,2016-08-01,620.444,11.575,3.925,0.000228,10.063,1.787,0.00593
973,2016-07-31,636.085,12.154,3.982,0.000233,9.208,1.856,0.00604
974,2016-07-30,655.252,12.645,4.07,0.000238,9.297,1.893,0.00615
975,2016-07-29,655.218,12.68,4.013,0.000237,9.361,1.845,0.00603
976,2016-07-28,654.826,12.722,3.966,0.000237,9.213,1.874,0.00597
977,2016-07-27,652.979,12.634,3.958,0.000237,9.053,1.827,0.00596
978,2016-07-26,651.943,12.83,3.985,0.000241,8.976,1.787,0.00614
979,2016-07-25,656.119,13.315,4.039,0.000245,9.12,1.844,0.00625
980,2016-07-24,656.306,13.37,4.05,0.000248,9.296,1.882,0.00626
981,2016-07-23,653.666,14.417,4.047,0.000243,9.308,1.843,0.00628
982,2016-07-22,659.521,13.467,4.091,0.000239,9.246,1.77,0.00636
983,2016-07-21,662.495,12.391,4.122,0.00024,8.472,1.761,0.0064
984,2016-07-20,667.413,12.083,4.133,0.000245,8.41,1.845,0.00642
985,2016-07-19,668.951,11.265,4.136,0.000246,8.389,1.895,0.00641
986,2016-07-18,675.134,11.325,4.169,0.000257,8.169,1.983,0.00651
987,2016-07-17,667.464,11.267,4.156,0.000261,8.186,1.969,0.00655
988,2016-07-16,660.703,11.751,4.134,0.000262,8.157,1.993,0.00648
989,2016-07-15,658.89,11.889,4.14,0.000261,7.856,1.986,0.00642
990,2016-07-14,655.688,11.053,4.143,0.000263,7.758,1.955,0.00641
991,2016-07-13,659.574,10.43,4.149,0.000263,7.779,1.942,0.00639
992,2016-07-12,653.631,10.512,4.132,0.000266,8.007,1.985,0.00654
993,2016-07-11,646.33,10.552,4.1,0.000269,7.802,1.923,0.00663
994,2016-07-10,645.327,10.854,4.112,0.000269,7.384,1.895,0.00665
995,2016-07-09,649.595,10.946,4.123,0.000271,7.222,1.912,0.00667
996,2016-07-08,644.648,10.428,4.13,0.000275,7.117,1.931,0.00665
997,2016-07-07,640.923,10.042,4.178,0.000273,6.963,1.919,0.00656
998,2016-07-06,670.711,10.57,4.442,0.000281,6.952,1.79,0.00671
999,2016-07-05,669.77,10.457,4.417,0.000286,6.894,1.686,0.00668
1000,2016-07-04,668.624,11.537,4.38,0.000285,7.073,1.727,0.00821
1001,2016-07-03,673.449,11.858,4.372,0.000288,7.107,1.75,0.00666
1002,2016-07-02,683.826,11.989,4.385,0.000301,7.225,1.702,0.00675
1003,2016-07-01,674.251,12.127,4.238,0.000302,7.239,1.647,0.00671
1004,2016-06-30,651.127,12.432,4.102,0.000298,7.066,1.547,0.00669
1005,2016-06-29,633.786,12.148,4.045,0.000291,6.937,1.514,0.00677
1006,2016-06-28,647.563,13.087,4.127,0.000293,6.995,1.456,0.00653
1007,2016-06-27,637.878,13.858,4.096,0.000282,6.825,1.427,0.00637
1008,2016-06-26,640.632,13.917,4.122,0.000282,6.896,1.521,0.00643
1009,2016-06-25,669.287,14.166,4.255,0.000288,6.878,1.559,0.00649
1010,2016-06-24,652.469,13.851,4.18,0.000284,7.173,1.566,0.00646
1011,2016-06-23,588.926,13.002,3.735,0.000271,7.2,1.474,0.00659
1012,2016-06-22,649.939,14.186,4.584,0.000294,7.745,1.616,0.00614
1013,2016-06-21,681.946,11.96,4.893,0.000306,7.962,1.704,0.0065
1014,2016-06-20,747.682,11.714,5.429,0.000329,8.025,1.787,0.00679
1015,2016-06-19,753.295,12.175,5.532,0.000326,8.131,1.905,0.00662
1016,2016-06-18,748.164,12.867,5.539,0.000316,8.272,1.973,0.00666
1017,2016-06-17,744.823,17.323,5.554,0.000319,8.353,1.592,0.00667
1018,2016-06-16,734.99,19.463,5.374,0.000317,8.429,1.47,0.00675
1019,2016-06-15,682.671,18.319,5.169,0.000314,8.247,1.384,0.00695
1020,2016-06-14,685.852,18.159,5.186,0.000312,7.94,1.297,0.0069
1021,2016-06-13,686.885,16.59,5.313,0.000273,7.721,1.279,0.00581
1022,2016-06-12,638.456,14.675,5.239,0.000259,7.757,1.18,0.00579
1023,2016-06-11,579.549,13.801,4.881,0.000254,7.745,1.15,0.00573
1024,2016-06-10,573.047,14.051,4.765,0.000259,7.941,1.126,0.00573
1025,2016-06-09,574.28,14.372,4.718,0.000255,7.788,1.04,0.00578
1026,2016-06-08,574.524,14.468,4.701,0.00024,7.872,0.985,0.00577
1027,2016-06-07,579.599,14.029,4.851,0.000235,7.819,0.978,0.00578
1028,2016-06-06,580.536,13.84,4.912,0.000236,7.721,1.012,0.00576
1029,2016-06-05,573.875,13.724,4.799,0.000234,7.814,0.979,0.00581
1030,2016-06-04,571.159,13.627,4.822,0.000237,7.992,0.962,0.00579
1031,2016-06-03,551.979,13.637,4.768,0.000235,8.115,0.936,0.00578
1032,2016-06-02,534.594,13.819,4.7,0.00023,8.085,0.915,0.0058
1033,2016-06-01,532.201,13.882,4.678,0.000228,8.201,0.913,0.00575
1034,2016-05-31,535.416,13.263,4.617,0.000229,8.207,0.921,0.00574
1035,2016-05-30,533.135,12.443,4.556,0.000228,8.163,0.893,0.00571
1036,2016-05-29,522.366,12.058,4.538,0.000221,8.151,0.904,0.00564
1037,2016-05-28,496.908,11.339,4.517,0.00022,7.583,0.872,0.00572
1038,2016-05-27,472.112,11.309,4.39,0.000223,7.342,0.851,0.00567
1039,2016-05-26,450.845,12.434,4.055,0.000223,7.524,0.872,0.00571
1040,2016-05-25,448.097,12.401,4.003,0.000222,7.642,0.895,0.00589
1041,2016-05-24,445.089,13.002,3.957,0.000224,7.986,0.936,0.00595
1042,2016-05-23,441.669,14.058,3.944,0.000223,8.028,0.933,0.00592
1043,2016-05-22,441.268,14.049,3.948,0.000223,8.19,0.957,0.00599
1044,2016-05-21,442.068,13.618,3.926,0.000224,7.982,0.963,0.00606
1045,2016-05-20,441.529,14.335,3.879,0.000223,8.075,0.917,0.00607
1046,2016-05-19,449.494,13.922,3.951,0.000228,7.594,0.846,0.00601
1047,2016-05-18,453.949,12.976,4.001,0.000226,7.313,0.834,0.00604
1048,2016-05-17,453.459,11.72,3.996,0.000226,7.282,0.831,0.00604
1049,2016-05-16,455.809,10.492,4.071,0.000227,7.445,0.818,0.00605
1050,2016-05-15,455.975,10.134,4.026,0.000233,6.984,0.834,0.00602
1051,2016-05-14,455.025,10.192,3.991,0.000233,6.904,0.834,0.00607
1052,2016-05-13,454.247,10.567,3.893,0.000237,6.839,0.858,0.00619
1053,2016-05-12,451.025,10.127,3.834,0.000228,6.749,0.86,0.00616
1054,2016-05-11,452.584,9.683,3.868,0.000223,6.735,0.846,0.00624
1055,2016-05-10,454.748,9.326,3.965,0.000221,6.581,0.841,0.00637
1056,2016-05-09,458.102,9.429,3.974,0.000222,6.605,0.842,0.0064
1057,2016-05-08,457.595,9.285,3.927,0.000222,6.674,0.856,0.00646
1058,2016-05-07,457.988,9.32,3.918,0.000223,6.647,0.858,0.00643
1059,2016-05-06,451.464,9.68,3.744,0.000223,6.773,0.898,0.00626
1060,2016-05-05,446.657,9.552,3.722,0.000224,6.798,0.905,0.0062
1061,2016-05-04,446.988,9.541,3.744,0.000225,6.83,0.914,0.00648
1062,2016-05-03,446.352,9.629,3.713,0.000227,6.815,0.938,0.00666
