,date,open,high,low,close,volume,marketcap
451,2018-01-03,255.7,260.74,243.13,245.37,3215280128,13397610073
452,2018-01-02,228.99,263.63,228.99,255.68,1237949952,13957197179
453,2018-01-01,231.67,236.63,222.2,229.03,633142016,12499214454
454,2017-12-31,216.98,237.79,213.81,232.1,771041984,12663194467
455,2017-12-30,245.09,245.43,208.2,218.96,943667008,11943513791
456,2017-12-29,250.35,258.04,238.33,245.5,1392210048,13387459289
457,2017-12-28,272.13,273.18,231.38,249.93,2593240064,13625185918
458,2017-12-27,286.59,290.94,264.42,272.17,777137984,14833811828
459,2017-12-26,273.11,289.51,272.26,286.5,842993024,15610545231
460,2017-12-25,277.49,286.79,269.57,273.39,804377024,14891746902
461,2017-12-24,291.01,291.01,251.04,275.98,1122909952,15028955417
462,2017-12-23,269.27,312.67,261.64,288.27,1352579968,15693563723
463,2017-12-22,319.26,320.3,187.48,264.93,2938040064,14419250802
464,2017-12-21,314.66,339.74,299.53,317.46,1555939968,17273490963
465,2017-12-20,349.6,349.6,308.63,314.62,2104060032,17114472564
466,2017-12-19,359.13,375.29,335.67,350.25,2150479872,19047802998
467,2017-12-18,318.95,360.93,302.0,358.34,1966599936,19482623741
468,2017-12-17,301.78,332.59,301.78,318.72,1703580032,17323822452
469,2017-12-16,299.34,309.9,290.13,298.97,1291379968,16245954060
470,2017-12-15,280.97,316.41,251.22,299.78,2599940096,16284702205
471,2017-12-14,301.2,311.32,265.66,279.33,2114880000,15169467973
472,2017-12-13,315.36,341.8,287.48,302.6,3409789952,16428650865
473,2017-12-12,212.46,341.72,209.68,316.16,6961679872,17159753614
474,2017-12-11,148.26,225.29,147.34,214.2,2913979904,11622977831
475,2017-12-10,155.63,155.63,130.16,148.66,1087340032,8063839922
476,2017-12-09,127.48,171.55,126.59,155.24,2436539904,8417983192
477,2017-12-08,98.33,133.07,95.4,124.85,1515559936,6767649865
478,2017-12-07,99.98,101.34,92.27,98.29,645691008,5325979410
479,2017-12-06,102.48,104.82,97.31,100.35,547512000,5435639653
480,2017-12-05,104.28,104.3,101.84,102.4,328726016,5544450235
481,2017-12-04,101.4,104.24,96.53,104.24,331151008,5642170447
482,2017-12-03,100.19,106.39,98.1,101.26,364022016,5479554408
483,2017-12-02,98.94,103.79,98.32,100.28,402553984,5425172171
484,2017-12-01,88.0,100.41,83.74,99.0,561342976,5354697600
485,2017-11-30,86.25,93.54,78.08,88.33,481948000,4776295620
486,2017-11-29,96.01,104.61,81.77,85.57,786819968,4625810651
487,2017-11-28,91.72,96.03,90.34,96.03,388931008,5189729757
488,2017-11-27,85.89,93.29,85.89,91.6,429591008,4948735851
489,2017-11-26,88.94,88.94,84.02,85.93,357456992,4640580647
490,2017-11-25,77.91,89.37,77.52,88.82,487896992,4795225155
491,2017-11-24,73.14,77.97,72.81,77.97,287392000,4208440987
492,2017-11-23,71.98,76.4,70.9,73.22,315247008,3951301844
493,2017-11-22,70.18,71.95,70.18,71.89,157890000,3878507510
494,2017-11-21,72.2,72.53,68.11,70.03,231664992,3776954172
495,2017-11-20,71.41,72.92,70.79,72.25,188976000,3895876984
496,2017-11-19,69.51,72.98,68.6,71.59,243056992,3858885781
497,2017-11-18,67.41,69.77,65.71,69.64,174063008,3752808798
498,2017-11-17,70.45,71.12,65.78,67.57,350504992,3639939202
499,2017-11-16,63.81,72.48,62.94,71.06,418128992,3827031146
500,2017-11-15,62.78,65.52,62.71,63.82,194636000,3436473712
501,2017-11-14,61.64,63.81,60.87,62.68,174111008,3374059000
502,2017-11-13,59.18,62.76,58.85,61.4,237478000,3304148265
503,2017-11-12,62.31,62.31,57.41,59.01,322820000,3174662071
504,2017-11-11,59.35,63.71,59.24,62.3,272494016,3350986565
505,2017-11-10,64.44,65.9,56.91,59.26,291596000,3186381939
506,2017-11-09,62.49,66.84,61.73,64.27,279652992,3454692871
507,2017-11-08,61.11,64.07,60.79,62.57,349454016,3362586560
508,2017-11-07,54.99,63.81,54.99,61.3,402670016,3293059021
509,2017-11-06,54.76,56.17,53.95,55.17,133918000,2963390868
510,2017-11-05,55.03,55.48,54.63,54.75,84302000,2939687734
511,2017-11-04,56.22,56.37,54.94,55.04,83633104,2954562413
512,2017-11-03,54.58,56.29,54.28,56.18,150030000,3015087608
513,2017-11-02,53.56,55.28,50.85,54.74,221076992,2936796129
514,2017-11-01,55.74,55.74,53.18,53.18,112759000,2852614515
515,2017-10-31,56.37,56.79,55.72,55.75,99381104,2989858627
516,2017-10-30,56.84,58.55,56.24,56.39,129287000,3023193804
517,2017-10-29,54.67,57.75,54.49,57.11,138340000,3060676463
518,2017-10-28,55.38,56.13,54.57,54.69,71063200,2930569300
519,2017-10-27,55.67,56.25,55.15,55.33,78923104,2963913613
520,2017-10-26,56.47,57.15,55.28,55.74,81104704,2984809327
521,2017-10-25,55.95,56.58,54.09,56.49,114510000,3024524457
522,2017-10-24,54.96,59.1,53.29,55.96,199788992,2995287986
523,2017-10-23,56.77,56.77,52.87,54.92,177315008,2938685570
524,2017-10-22,58.27,58.65,56.44,56.81,96781400,3038822573
525,2017-10-21,60.3,60.52,56.83,58.2,139503008,3112605047
526,2017-10-20,59.81,61.88,58.56,60.33,150542000,3225577482
527,2017-10-19,60.82,61.29,58.71,59.74,160943008,3193124743
528,2017-10-18,59.59,61.75,53.79,60.73,283868992,3245232732
529,2017-10-17,64.67,64.7,58.85,59.48,205363008,3177462298
530,2017-10-16,65.72,66.34,62.69,64.62,200428000,3451297832
531,2017-10-15,64.13,70.09,62.55,65.47,453940000,3495462090
532,2017-10-14,59.41,66.19,58.6,63.95,313105984,3413379168
533,2017-10-13,60.55,60.96,55.84,59.43,357124000,3171116142
534,2017-10-12,50.89,60.11,50.87,60.11,341368992,3206464408
535,2017-10-11,50.75,51.14,50.32,50.89,57390100,2713909626
536,2017-10-10,50.15,51.67,49.86,50.72,90415504,2704130908
537,2017-10-09,53.08,53.39,48.47,50.16,152366000,2673983611
538,2017-10-08,52.49,54.51,52.26,53.14,100841000,2832001431
539,2017-10-07,52.14,52.75,51.64,52.58,51786200,2801457684
540,2017-10-06,51.64,52.6,51.53,52.12,59355900,2775993787
541,2017-10-05,51.4,51.87,50.44,51.67,69594400,2751241080
542,2017-10-04,52.28,53.05,50.83,51.4,77473400,2736160242
543,2017-10-03,53.39,53.59,51.59,52.35,88516096,2785938781
544,2017-10-02,54.55,54.78,53.26,53.38,95474600,2839774397
545,2017-10-01,55.14,55.16,53.63,54.54,100183000,2901076714
546,2017-09-30,52.63,55.23,52.62,55.14,131446000,2932074835
547,2017-09-29,54.11,54.16,50.42,52.62,186560000,2797277252
548,2017-09-28,56.21,56.67,53.41,54.09,202008992,2874185280
549,2017-09-27,51.58,56.54,51.58,56.28,220363008,2990132970
550,2017-09-26,51.69,53.7,51.08,51.55,173663008,2737818455
551,2017-09-25,47.62,52.44,47.57,51.58,208640992,2738822452
552,2017-09-24,49.25,49.27,47.52,47.62,82147104,2527746379
553,2017-09-23,48.16,49.79,46.69,49.27,142072992,2614760414
554,2017-09-22,46.65,49.09,45.19,48.09,218134000,2551351872
555,2017-09-21,51.66,52.31,45.67,46.61,229363008,2471892746
556,2017-09-20,52.74,53.83,51.25,51.73,160252000,2743090712
557,2017-09-19,55.68,55.88,51.05,52.84,286583008,2800667554
558,2017-09-18,48.53,55.61,48.53,55.53,408675008,2942496799
559,2017-09-17,48.23,49.88,45.12,48.49,245262000,2568944479
560,2017-09-16,48.13,52.83,46.46,48.26,562278016,2555926415
561,2017-09-15,41.69,50.65,32.03,48.21,1554339968,2552770743
562,2017-09-14,61.64,62.43,41.25,41.58,749713984,2201222135
563,2017-09-13,64.32,64.6,58.93,61.73,501521984,3266612281
564,2017-09-12,66.24,70.25,63.86,64.23,481217984,3398168751
565,2017-09-11,61.65,67.23,61.37,66.04,412076000,3492778154
566,2017-09-10,65.8,65.95,57.06,61.61,529848000,3257755734
567,2017-09-09,67.21,69.55,64.01,66.01,467895008,3489300921
568,2017-09-08,78.45,80.13,63.83,67.79,930673024,3582709924
569,2017-09-07,79.88,81.06,75.59,78.48,526828992,4146294754
570,2017-09-06,71.78,80.64,71.51,80.11,830718016,4231165242
571,2017-09-05,65.25,72.44,59.05,71.29,1016089984,3764198423
572,2017-09-04,76.73,76.73,61.24,65.21,922041024,3441750071
573,2017-09-03,78.98,82.83,73.61,76.84,675462016,4054990308
574,2017-09-02,85.83,92.07,72.23,79.02,1363990016,4168935431
575,2017-09-01,70.86,87.41,70.01,86.04,1551740032,4537751620
576,2017-08-31,64.16,72.28,64.04,71.06,633147008,3746359355
577,2017-08-30,63.16,64.21,60.9,64.17,240308992,3382337004
578,2017-08-29,62.39,63.29,61.26,63.17,294799008,3328402346
579,2017-08-28,61.36,64.92,59.87,62.36,556636992,3284548362
580,2017-08-27,51.8,64.44,51.64,61.16,890545984,3220428680
581,2017-08-26,51.17,52.26,50.45,51.75,126024000,2724082507
582,2017-08-25,50.17,52.13,49.84,51.18,157619008,2693138536
583,2017-08-24,52.82,53.28,50.19,50.19,391342016,2640188253
584,2017-08-23,46.71,54.78,46.48,53.25,447188000,2800477716
585,2017-08-22,47.9,47.9,45.48,46.73,163104000,2456801454
586,2017-08-21,46.19,48.75,45.62,47.94,207172000,2519583624
587,2017-08-20,45.38,47.55,44.75,46.23,138850000,2429290296
588,2017-08-19,47.05,47.08,43.78,45.48,155404000,2389136366
589,2017-08-18,43.9,47.86,43.59,47.28,293350016,2483120186
590,2017-08-17,44.18,44.83,43.78,43.91,104020000,2305686993
591,2017-08-16,43.37,45.06,42.57,44.15,120765000,2316550874
592,2017-08-15,45.81,45.84,42.29,43.31,206080992,2272230662
593,2017-08-14,45.83,46.51,45.43,45.8,114402000,2403048692
594,2017-08-13,46.57,48.07,44.33,45.81,242564992,2402845047
595,2017-08-12,47.05,47.62,46.29,46.43,142064992,2434695721
596,2017-08-11,46.4,47.33,46.4,47.1,137644000,2468915571
597,2017-08-10,48.05,48.51,46.5,46.5,121661000,2436800274
598,2017-08-09,48.59,50.23,47.16,48.01,253103008,2515337793
599,2017-08-08,45.9,49.37,45.79,48.63,205564992,2547114358
600,2017-08-07,45.17,46.48,45.12,45.8,106560000,2397858442
601,2017-08-06,46.85,47.3,45.1,45.1,147891008,2360943929
602,2017-08-05,43.49,46.92,43.48,46.86,248320000,2452225533
603,2017-08-04,42.89,43.71,42.82,43.45,114810000,2273186518
604,2017-08-03,42.19,43.17,42.13,42.86,95497600,2241762848
605,2017-08-02,43.07,43.21,42.07,42.13,103557000,2203009838
606,2017-08-01,43.02,43.77,41.08,43.04,203656000,2249631448
607,2017-07-31,40.34,44.03,38.95,43.02,240820992,2248288103
608,2017-07-30,41.18,41.82,40.06,40.42,75746704,2111806255
609,2017-07-29,40.56,41.34,38.74,41.12,109945000,2147368302
610,2017-07-28,42.22,42.47,35.94,40.61,137556000,2120556595
611,2017-07-27,42.35,42.62,41.39,42.14,81714000,2199530365
612,2017-07-26,42.29,42.7,40.63,42.23,121389000,2203577730
613,2017-07-25,44.48,44.79,41.07,42.24,206307008,2203568415
614,2017-07-24,44.16,44.81,43.29,44.41,158532000,2315840404
615,2017-07-23,46.63,46.64,42.94,44.06,219256992,2296964811
616,2017-07-22,45.77,46.8,45.45,46.56,132333000,2426674809
617,2017-07-21,45.07,47.45,44.52,45.76,286020000,2384504334
618,2017-07-20,40.96,45.45,40.96,45.02,354801984,2344827631
619,2017-07-19,44.35,44.42,40.56,40.86,246376992,2127931181
620,2017-07-18,42.62,45.33,41.47,44.3,380816000,2306211599
621,2017-07-17,41.19,43.07,40.17,42.67,355036000,2220519768
622,2017-07-16,38.92,41.97,36.38,40.91,393366016,2128387551
623,2017-07-15,42.81,42.81,37.78,38.92,327332000,2024299012
624,2017-07-14,46.36,46.48,40.8,42.8,320419008,2225420765
625,2017-07-13,48.72,49.05,45.39,46.33,229104992,2408038312
626,2017-07-12,45.26,49.07,44.07,48.75,369964000,2533260184
627,2017-07-11,46.27,47.39,43.65,45.33,400044992,2354858332
628,2017-07-10,49.91,50.53,44.74,46.58,373252992,2418908416
629,2017-07-09,52.36,53.31,49.53,49.58,409244000,2574185219
630,2017-07-08,46.64,52.75,44.67,52.14,604987008,2706260958
631,2017-07-07,51.1,51.14,45.63,46.58,553712000,2416847285
632,2017-07-06,53.2,53.2,50.12,51.13,461148992,2652393637
633,2017-07-05,55.27,56.03,50.6,53.19,790609024,2758632586
634,2017-07-04,46.56,55.42,46.56,55.33,1101750016,2868712774
635,2017-07-03,41.48,48.4,40.97,46.43,729937984,2406133732
636,2017-07-02,38.95,43.27,37.8,41.57,315630016,2153776659
637,2017-07-01,40.4,40.58,38.47,38.99,225507008,2019589047
638,2017-06-30,41.04,41.75,40.17,40.35,251184000,2089790095
639,2017-06-29,42.83,42.83,40.35,41.07,300131008,2126019668
640,2017-06-28,40.82,43.61,39.18,42.85,353444000,2217715824
641,2017-06-27,41.13,41.39,36.2,40.54,565265024,2097663118
642,2017-06-26,44.04,44.35,37.55,41.13,538072000,2127619780
643,2017-06-25,44.49,46.22,43.05,43.92,354372000,2271527610
644,2017-06-24,47.25,47.44,44.01,44.49,321214016,2300237511
645,2017-06-23,47.75,48.42,47.27,47.34,284270016,2446591286
646,2017-06-22,47.72,48.85,45.87,47.71,445323008,2465480962
647,2017-06-21,47.3,49.73,44.22,47.79,640054016,2468646452
648,2017-06-20,50.41,51.47,45.75,47.22,612934976,2438536182
649,2017-06-19,46.16,53.55,44.99,50.32,1342360064,2598038245
650,2017-06-18,47.44,47.44,42.43,46.04,1016220032,2376272925
651,2017-06-17,36.18,49.3,36.18,47.65,1730780032,2458295326
652,2017-06-16,30.28,35.7,29.55,35.7,515972992,1841437408
653,2017-06-15,30.22,30.37,27.31,30.22,314502016,1558335943
654,2017-06-14,30.74,32.06,29.32,30.22,278323008,1558146224
655,2017-06-13,29.49,30.64,29.33,30.64,150455008,1579263281
656,2017-06-12,33.23,33.23,27.8,29.5,372663008,1520019062
657,2017-06-11,30.5,33.56,30.16,33.22,406217984,1710731870
658,2017-06-10,29.68,30.59,29.66,30.44,202679008,1567381713
659,2017-06-09,30.19,30.59,29.62,29.68,176840992,1527922168
660,2017-06-08,28.38,30.34,27.88,30.21,229004992,1554899463
661,2017-06-07,30.57,30.68,28.37,28.39,264596992,1461052337
662,2017-06-06,30.84,31.33,29.26,30.55,321099008,1571642192
663,2017-06-05,28.09,30.99,28.09,30.84,366900992,1586278857
664,2017-06-04,27.65,27.94,26.95,27.94,204435008,1436512587
665,2017-06-03,29.04,29.17,26.63,27.66,290556000,1421817787
666,2017-06-02,28.9,29.89,27.74,28.94,332251008,1487366316
667,2017-06-01,25.34,29.62,25.3,28.8,420472992,1479645992
668,2017-05-31,24.29,25.57,23.18,25.3,298675008,1299159067
669,2017-05-30,25.32,26.13,24.03,24.14,216944000,1239464943
670,2017-05-29,24.32,25.69,23.28,25.21,219796000,1293996451
671,2017-05-28,24.01,26.07,22.11,24.22,377039008,1242756137
672,2017-05-27,23.4,25.43,20.1,23.74,505424000,1217527311
673,2017-05-26,30.33,31.32,22.56,23.75,484254016,1217869995
674,2017-05-25,34.47,36.21,28.87,29.9,687651008,1532898259
675,2017-05-24,32.12,35.16,31.71,34.45,196292000,1765854146
676,2017-05-23,25.3,32.11,24.93,32.11,216875008,1645417818
677,2017-05-22,26.14,27.5,23.27,25.38,164828992,1300136201
678,2017-05-21,27.48,28.74,25.73,26.3,104882000,1346703403
679,2017-05-20,27.68,28.16,27.2,27.51,59065000,1408135490
680,2017-05-19,28.29,28.41,26.78,27.7,96923800,1417518093
681,2017-05-18,25.17,29.01,25.12,28.36,115830000,1450914686
682,2017-05-17,23.24,25.95,20.8,25.4,141118000,1299438423
683,2017-05-16,25.34,25.34,22.81,23.33,136875008,1192913432
684,2017-05-15,28.89,28.93,25.19,25.37,97147904,1296726956
685,2017-05-14,29.09,30.45,27.79,28.89,67853200,1476620318
686,2017-05-13,27.22,28.91,25.52,28.91,83564400,1477122967
687,2017-05-12,30.93,31.68,27.37,27.45,110569000,1402203624
688,2017-05-11,32.66,32.91,28.03,30.72,206136992,1568331565
689,2017-05-10,33.3,37.33,31.22,31.96,410465984,1631357006
690,2017-05-09,28.96,33.76,24.49,33.58,251516992,1713609764
691,2017-05-08,30.37,30.74,27.33,28.96,132650000,1477190573
692,2017-05-07,28.2,31.37,28.2,30.29,187718000,1544713042
693,2017-05-06,26.47,28.59,25.49,28.16,108083000,1435575548
694,2017-05-05,23.47,27.85,23.42,26.27,218948992,1338680275
695,2017-05-04,21.04,25.69,20.86,23.39,242912000,1191860814
696,2017-05-03,15.88,21.8,15.67,21.04,253440992,1071743437
697,2017-05-02,15.92,16.23,15.15,15.9,38692100,809254702
698,2017-05-01,15.71,16.37,14.88,15.92,66989400,810118725
699,2017-04-30,15.7,16.07,15.47,15.71,43929100,799087301
700,2017-04-29,14.4,15.77,14.36,15.74,45713600,800726755
701,2017-04-28,14.59,14.78,14.06,14.34,41067800,729306971
702,2017-04-27,14.84,15.0,13.47,14.62,76208000,743401962
703,2017-04-26,15.21,15.79,14.56,14.85,71308800,754701192
704,2017-04-25,14.98,15.43,14.24,15.21,56668300,773002033
705,2017-04-24,13.96,14.97,13.33,14.97,60177200,760201117
706,2017-04-23,13.07,14.41,12.95,13.94,198452000,707833525
707,2017-04-22,11.18,13.07,11.11,13.06,158914000,663235620
708,2017-04-21,10.29,11.54,10.16,11.23,99012200,569832266
709,2017-04-20,9.63,10.66,9.59,10.33,55828300,524367323
710,2017-04-19,10.31,10.35,9.59,9.66,55784900,489864408
711,2017-04-18,10.42,10.94,9.97,10.32,83183296,523242304
712,2017-04-17,10.6,11.18,10.39,10.42,104055000,528196466
713,2017-04-16,10.75,10.9,10.67,10.71,24321400,542862719
714,2017-04-15,10.34,11.0,10.2,10.79,47922000,546750078
715,2017-04-14,10.13,10.51,9.68,10.39,61137000,526103441
716,2017-04-13,10.76,10.77,9.93,10.15,64187400,513779944
717,2017-04-12,8.83,11.06,8.83,10.79,159255008,545824242
718,2017-04-11,8.91,9.28,8.66,8.85,50700000,447934139
719,2017-04-10,8.72,9.2,8.19,8.92,74425696,451008790
720,2017-04-09,9.89,10.01,8.43,8.71,90963296,440413412
721,2017-04-08,9.34,10.35,9.33,9.92,58489100,501272917
722,2017-04-07,10.22,10.56,9.19,9.37,94765600,473622780
723,2017-04-06,11.12,11.45,9.66,10.25,194300000,517958248
724,2017-04-05,8.25,11.42,7.96,11.09,217834000,560338330
725,2017-04-04,8.12,8.96,7.53,8.29,129208000,418556788
726,2017-04-03,7.74,8.64,7.24,8.07,114179000,407377516
727,2017-04-02,6.86,7.94,6.65,7.74,88560400,390795465
728,2017-04-01,6.65,6.98,6.31,6.88,57711700,347247822
729,2017-03-31,7.02,7.07,5.85,6.67,98922600,336227385
730,2017-03-30,4.18,7.04,4.15,6.98,191251008,351939333
731,2017-03-29,4.14,4.2,4.09,4.19,8479960,210979437
